X,Y,FID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTRY,LATITUDE,LONGITUDE,NAICS_DESC,SOURCE,WEBSITE,TTL_STAFF,BEDS,TRAUMA,HELIPAD,IP Address,No of Access Points connected,Patients,Suggestive Factor,Recommended
-13243654.6252,4215983.4677,3914,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,GENERAL ACUTE CARE,222,KERN,USA,35.382498845,-118.969773674,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kernmedicalcenter.com,49,222,0,1,14.232.136.47,57,37,4.472972972972973,Yes
-13181006.0259,4250517.3425,3915,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVENUE,LAKE ISABELLA,CA,93240,GENERAL ACUTE CARE,101,KERN,USA,35.635028295,-118.406991731,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.kvhd.org,59,101,0,0,38.166.10.19,54,34,2.57742214532872,Yes
-13249304.0986,4216106.4608,3916,ADVANTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,GENERAL ACUTE CARE,254,KERN,USA,35.383399642,-119.020523757,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.sjvrehab.com,43,254,0,1,15.9.25.104,30,10,55.10999999999999,Yes
-13813767.9961,4997022.1021,3917,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,CA,95521,GENERAL ACUTE CARE,78,HUMBOLDT,USA,40.896056586,-124.091189222,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.madriverhospital.com,63,78,0,0,149.146.255.113,143,123,0.16240333135038668,No
-13821494.7927,4980051.0112,3918,SEMPERVIRENS P.H.F.,720 WOOD STREET,EUREKA,CA,95501,PSYCHIATRIC,16,HUMBOLDT,USA,40.7807165500001,-124.160600217,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,https://co.humboldt.ca.us/hhs/mhb/,147,16,1,1,155.144.150.179,146,126,1.074074074074074,Yes
-12865051.981,3866196.4721,3919,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,GENERAL ACUTE CARE,161,IMPERIAL,USA,32.780434681,-115.568728255,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.ecrmc.org,112,161,1,0,170.59.15.215,189,169,0.8156752214558314,No
-12863390.0249,3889875.4976,3920,PIONEERS MEMORIAL HOSPITAL,207 WEST LEGION ROAD,BRAWLEY,CA,92227,GENERAL ACUTE CARE,107,IMPERIAL,USA,32.9590929730001,-115.55379865,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.pmhd.org,104,107,1,0,81.193.49.122,194,174,0.6837759281278901,No
-13539855.376,4397166.7853,3921,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,GENERAL ACUTE CARE,172,MONTEREY,USA,36.69851657,-121.63059029,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.natividad.com,55,172,1,1,167.23.34.215,100,80,1.7390625,Yes
-13125887.3349,3982149.8475,3922,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,GENERAL ACUTE CARE,122,ORANGE,USA,33.6518545440001,-117.911852106,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.collegehospitals.com/coshome,129,122,1,1,182.129.143.76,195,175,1.2569469387755103,Yes
-13128413.8214,3990552.4789,3923,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - WARNER,11250 WARNER AVENUE,FOUNTAIN VALLEY,CA,92708,GENERAL ACUTE CARE,107,ORANGE,USA,33.714664435,-117.93454792,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.fountainvalleyhospital.com,147,107,1,1,14.103.132.174,180,160,1.30720703125,Yes
-13125406.8439,3978196.2148,3924,NEWPORT BAY HOSPITAL,1501 EAST 16TH STREET,NEWPORT BEACH,CA,92663,PSYCHIATRIC,36,ORANGE,USA,33.6222851640001,-117.907535782,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.newportbayhospital.com,80,36,1,0,158.117.1.101,157,137,0.576722254781821,No
-13125609.3834,4004622.2152,3925,ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,CA,92805,GENERAL ACUTE CARE,189,ORANGE,USA,33.8197332600001,-117.909355225,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.anaheim-gmc.com/,75,189,0,1,133.131.40.24,174,154,0.7988488783943329,No
-13469326.7308,4532229.7993,3926,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,GENERAL ACUTE CARE,394,STANISLAUS,USA,37.665147604,-120.997020691,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.dmc-modesto.com,69,394,1,0,156.16.41.159,193,173,0.9541748805506365,No
-13538403.6874,4743697.9179,3927,NORTH VALLEY BEHAVIORAL HEALTH,1535 PLUMAS COURT,YUBA CITY,CA,95993,PSYCHIATRIC,16,SUTTER,USA,39.1536036250001,-121.61754955,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.nvbh.com/nvbh/home.html,137,16,1,0,170.249.86.97,55,35,1.3946938775510205,Yes
-13250065.1519,4310056.084,3928,SIERRA VIEW DISTRICT HOSPITAL,465 WEST PUTNAM AVENUE,PORTERVILLE,CA,93257,GENERAL ACUTE CARE,167,TULARE,USA,36.068537173,-119.027360415,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,http://www.sierra-view.com,54,167,1,1,169.52.113.163,197,177,1.1439241597242171,Yes
-9372999.4047,3615063.7151,3929,GRADY GENERAL HOSPITAL,1155 FIFTH STREET SE,CAIRO,GA,31728,GENERAL ACUTE CARE,60,GRADY,USA,30.863723898,-84.1990862329999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.archbold.org,76,60,1,0,224.182.187.191,146,126,0.6436130007558579,No
-9337278.2212,3837923.1455,3930,PEACH REGIONAL MEDICAL CENTER,601 NORTH CAMELLIA BLVD,FORT VALLEY,GA,31030,GENERAL ACUTE CARE,25,PEACH,USA,32.566641609,-83.8781973819999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://www.peachregional.org,115,25,0,1,39.78.80.244,61,41,1.3551457465794168,Yes
-9217711.9751,3894754.391,3931,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA HIGHWAY,SANDERSVILLE,GA,31082,GENERAL ACUTE CARE,116,WASHINGTON,USA,32.9958594760001,-82.8041155179999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.wcrmc.com,87,116,0,0,63.153.153.205,26,6,140.16666666666666,Yes
-9392402.8113,3997016.243,3932,WELLSTAR ATLANTA MEDICAL CENTER,303 PARKWAY DRIVE NE,ATLANTA,GA,30312,GENERAL ACUTE CARE,762,FULTON,USA,33.76295,-84.37339,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,https://www.wellstar.org/locations/pages/wellstar-atlanta-medical-center.aspx,116,762,1,0,16.28.70.109,191,171,2.0114394172565913,Yes
-11678268.7535,4802605.3915,3933,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,LITTLETON,CO,80130,PSYCHIATRIC,86,DOUGLAS,USA,39.5627577970001,-104.907673133,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,http://www.highlandsbhs.com,138,86,1,1,151.146.198.237,36,16,24.1796875,Yes
-11669340.8878,4826932.9239,3934,SPALDING REHABILITATION HOSPITAL,900 POTOMAC STREET,AURORA,CO,80011,REHABILITATION,40,ARAPAHOE,USA,39.7310299640001,-104.827472751,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,http://www.spaldingrehab.com,102,40,0,0,104.18.211.144,65,45,1.0074074074074073,Yes
-11686310.2698,4844192.0759,3935,VIBRA LONG TERM ACUTE CARE HOSPITAL,8451 PEARL ST,THORNTON,CO,80229,LONG TERM CARE,71,ADAMS,USA,39.8501621070001,-104.979911303,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,http://www.vhdenver.com,127,71,0,1,81.95.35.80,177,157,0.6829080287232748,No
-9052602.6211,3811164.9741,3936,EFFINGHAM HOSPITAL,459 HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329,GENERAL ACUTE CARE,25,EFFINGHAM,USA,32.3638351650001,-81.320912956,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.effinghamhospital.com,94,25,0,1,221.243.2.220,152,132,0.5674357208448118,No
-9225597.7341,4044038.1499,3937,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,GENERAL ACUTE CARE,52,ELBERT,USA,34.1133932430001,-82.874954497,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.emhcare.net,137,52,1,0,23.37.253.117,27,7,73.19387755102042,Yes
-9166915.6372,3841338.9321,3938,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,GENERAL ACUTE CARE,72,EMANUEL,USA,32.5924977600001,-82.347804251,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.emanuelmedical.org,107,72,0,1,191.90.112.126,129,109,0.8242151334062789,No
-9483856.147,4066029.4463,3939,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GENERAL ACUTE CARE,230,FLOYD,USA,34.2767933860001,-85.194929292,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.redmondregional.com,68,230,1,1,144.48.240.76,97,77,2.3189407994602798,Yes
-9233198.2156,4856583.2949,3940,RIVER VISTA HEALTH AND WELLNESS LLC,1599 ALUM CREEK DRIVE,COLUMBUS,OH,43209,PSYCHIATRIC,-999,FRANKLIN,USA,39.9355658320001,-82.943230784,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,https://www.rivervistahealth.com/,45,80,1,1,189.2.127.179,134,114,1.1385041551246537,Yes
-9293014.1886,3973204.2071,3941,MORGAN MEMORIAL HOSPITAL,1077 SOUTH MAIN STREET,MADISON,GA,30650,CRITICAL ACCESS,41,MORGAN,USA,33.584935235,-83.4805668119999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.mmh.org,130,25,1,1,209.79.213.45,62,42,1.921201814058957,Yes
-9447524.6162,3827829.189,3942,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,3000 SCHATULGA ROAD,COLUMBUS,GA,31907,PSYCHIATRIC,145,MUSCOGEE,USA,32.4901908050001,-84.8685575979999,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://www.wcgrh.org,49,58,1,0,75.221.114.21,66,46,1.1715500945179584,Yes
-9126251.33,3957947.4575,3943,UNIVERSITY HEALTH CARE SYSTEM,1350 WALTON WAY,AUGUSTA,GA,30901,GENERAL ACUTE CARE,581,RICHMOND,USA,33.470684852,-81.982510565,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.universityhealth.org/universityhospital,60,812,1,1,32.43.96.215,37,17,85.29065743944636,Yes
-9315504.2351,3881450.9591,3944,LAKE BRIDGE BEHAVIORAL HEALTH SYSTEM,3500 RIVERSIDE DRIVE,MACON,GA,31210,PSYCHIATRIC,40,BIBB,USA,32.895571073,-83.6825983369999,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://lakebridgebhs.com/,95,40,0,1,104.57.185.22,42,22,4.425619834710744,Yes
-9354260.7679,3802094.569,3945,FLINT RIVER COMMUNITY HOSPITAL,509 SUMTER STREET,MONTEZUMA,GA,31063,GENERAL ACUTE CARE,49,MACON,USA,32.29498489,-84.0307541939999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.flintriverhospital.com/,92,49,1,1,60.182.120.233,148,128,1.1375732421875,Yes
-9268364.3142,3614601.2044,3946,GREENLEAF CENTER,2209 PINEVIEW DRIVE,VALDOSTA,GA,31602,PSYCHIATRIC,50,LOWNDES,USA,30.86015739,-83.2591332219999,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://www.greenleafcounseling.net/,109,113,0,0,23.219.239.126,125,105,0.5585941043083901,No
-8674000.8152,4102985.0813,3947,"PENDER MEMORIAL HOSPITAL, INC.",507 E FREMONT STREET,BURGAW,NC,28425,GENERAL ACUTE CARE,86,PENDER,USA,34.550667552,-77.919875068,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.pendermemorial.org,100,86,1,1,219.236.18.184,120,100,1.43,Yes
-13682726.5368,4686038.9314,3948,WOODLANDS PSYCHIATRIC HEALTH FACILITY,21640 POCKET RANCH ROAD,GEYSERVILLE,CA,95441,PSYCHIATRIC,-999,SONOMA,USA,38.7508036350001,-122.914023764,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/hid/products/listings.html,NOT AVAILABLE,124,-999,1,1,191.11.43.249,26,6,-1719.5,No
-9812926.3744,5162373.9657,3949,BHC STREAMWOOD HOSPITAL BEHAVIORAL HEALTH CENTER,1400 E. IRVING PARK ROAD,STREAMWOOD,IL,60107,PSYCHIATRIC,177,COOK,USA,42.009308844,-88.151017441,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.illinois.gov/dataset/410idph_hospital_directory,http://www.streamwoodhospital.com,75,177,0,0,65.179.65.126,182,162,0.2529149519890261,No
-9777454.3113,5217825.3978,3950,WAUKEGAN ILLINOIS HOSPITAL CO LLC DBA VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,GENERAL ACUTE CARE,192,LAKE,USA,42.3783591870001,-87.8323664759999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/dataset/410idph_hospital_directory,http://www.vistahealth.com,143,192,0,1,217.3.75.93,178,158,1.04991187309726,Yes
-13507683.8195,4738179.5682,3951,9TH MEDICAL GROUP,15301 WARREN SHINGLE ROAD,BEALE AFB,CA,95903,MILITARY,-999,YUBA,USA,39.1151520810001,-121.341588281,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/products/listings.html,http://www.beale.af.mil/units/9thmedicalgroup/,40,-999,1,1,120.204.204.0,187,167,0.28358851159955534,No
-10130376.6634,3514961.5098,3952,PREVOST MEMORIAL HOSPITAL,301 MEMORIAL DR,DONALDSONVILLE,LA,70346,GENERAL ACUTE CARE,25,ASCENSION,USA,30.0887389050001,-91.002721906,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.prevosthospital.net,127,25,0,1,76.184.244.145,29,9,20.098765432098766,Yes
-10152435.3592,3466151.6521,3953,TECHE REGIONAL MEDICAL CENTER,1125 MARGUERITE ST,MORGAN CITY,LA,70380,GENERAL ACUTE CARE,165,ST. MARY,USA,29.7086299380001,-91.2008785419999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.techeregional.com,86,165,0,1,81.169.235.5,46,26,10.995562130177513,Yes
-10095396.4457,3448377.4844,3954,LEONARD J. CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363,GENERAL ACUTE CARE,87,TERREBONNE,USA,29.5698534690001,-90.6884892639999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org/locations/leonard_j_chabert_medical_center/,67,87,0,0,74.41.110.28,152,132,0.16726928374655647,No
-10253382.1497,3500165.2556,3955,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,GENERAL ACUTE CARE,60,VERMILION,USA,29.9736656370001,-92.10769899,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.abbgen.net,64,60,1,1,222.57.238.236,141,121,1.1311385834300935,Yes
-10060019.3678,3493773.4348,3956,ST. CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD RD,LULING,LA,70070,GENERAL ACUTE CARE,59,ST. CHARLES,USA,29.923913944,-90.3706915659999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.stch.net,53,59,0,0,212.98.6.108,58,38,1.0827562326869804,Yes
-10264151.9106,3831244.6959,3957,CORNERSTONE HOSPITAL OF WEST MONROE,6198 CYPRESS ST,WEST MONROE,LA,71291,LONG TERM CARE,47,OUACHITA,USA,32.516066858,-92.204445398,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.chghospitals.com/west-monroe/,141,47,0,1,50.233.6.113,186,166,0.6202460444186384,No
-10258804.0837,3830801.1464,3958,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN RD,WEST MONROE,LA,71291,GENERAL ACUTE CARE,247,OUACHITA,USA,32.512706925,-92.156405052,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.grmc.com,106,247,1,1,254.189.244.234,75,55,5.327603305785124,Yes
-10251375.4397,3527377.597,3959,OPTIMA SPECIALTY HOSPITAL,1131 RUE DE BELIER,LAFAYETTE,LA,70506,GENERAL ACUTE CARE,-999,LAFAYETTE,USA,30.185197965,-92.089672407,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://optimaspecialtyhospital.com/,42,34,1,0,210.243.17.205,53,33,1.1556473829201102,Yes
-10294806.5677,3674856.1558,3960,OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,2621 N. BOLTON AVE,ALEXANDRIA,LA,71303,PSYCHIATRIC,24,RAPIDES,USA,31.3236744160001,-92.479820868,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obha.info/,114,24,0,1,212.228.26.204,84,64,0.833984375,No
-10291450.0436,3673736.3968,3961,RAPIDES REGIONAL MEDICAL CENTER,211 4TH ST,ALEXANDRIA,LA,71301,GENERAL ACUTE CARE,349,RAPIDES,USA,31.3150812120001,-92.449668699,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.rapidesregional.com,108,349,0,1,97.107.215.235,126,106,2.1772872908508365,Yes
-10311752.2902,3831329.4247,3962,GREEN CLINIC SURGICAL HOSPITAL,1118 S FARMERVILLE ST,RUSTON,LA,71270,GENERAL ACUTE CARE,13,LINCOLN,USA,32.516708673,-92.632046883,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.gcsurgical.com,103,13,0,0,135.199.12.247,11,-9,8.265432098765432,Yes
-10208755.1767,3784164.5671,3963,FRANKLIN MEDICAL CENTER,2106 LOOP RD,WINNSBORO,LA,71295,GENERAL ACUTE CARE,43,FRANKLIN,USA,32.158730599,-91.706808071,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.fmc-cares.com,139,43,1,0,255.227.79.143,45,25,5.281599999999999,Yes
-10271031.5305,3591548.444,3964,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,VILLE PLATTE,LA,70586,GENERAL ACUTE CARE,70,EVANGELINE,USA,30.682225245,-92.266246075,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.mercyregionalmedicalcenter.com,101,70,0,1,75.230.117.49,64,44,2.3259297520661155,Yes
-10170891.4972,3604692.1354,3965,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE ST,SAINT FRANCISVILLE,LA,70775,GENERAL ACUTE CARE,22,WEST FELICIANA,USA,30.7837148140001,-91.366672851,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.wfph.org,46,22,1,1,175.71.165.52,118,98,1.0526863806747189,Yes
-10427254.0606,3823919.2206,3966,CORNERSTONE HOSPITAL OF BOSSIER CITY,4900 MEDICAL DR,BOSSIER CITY,LA,71112,LONG TERM CARE,54,BOSSIER,USA,32.460559548,-93.66961694,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.chghospitals.com/,93,54,0,1,144.158.47.187,22,2,628.25,Yes
-10382667.3456,3650771.374,3967,BYRD REGIONAL HOSPITAL,1020 W FERTITTA BLVD,LEESVILLE,LA,71446,GENERAL ACUTE CARE,60,VERNON,USA,31.13867128,-93.269087665,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.byrdregional.com,53,60,0,1,171.169.178.80,105,85,0.7200692041522492,No
-10382387.7557,3650400.9577,3968,LEESVILLE REHABILITATION HOSPITAL,900 S 6TH ST,LEESVILLE,LA,71446,REHABILITATION,16,VERNON,USA,31.135823164,-93.266576066,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.leesvillerehab.com,83,16,0,0,232.165.194.55,171,151,0.02912152975746678,No
-10405193.7045,3705731.8213,3969,SABINE MEDICAL CENTER,240 HIGHLAND DR,MANY,LA,71449,GENERAL ACUTE CARE,44,SABINE,USA,31.5603097000001,-93.47144539,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.sabinemedicalcenter.net,115,44,1,0,131.63.11.58,32,12,18.069444444444446,Yes
-10121009.9637,3565966.2826,3970,SAGE SPECIALTY HOSPITAL,8375 FLORIDA BLVD,DENHAM SPRINGS,LA,70726,LONG TERM CARE,59,LIVINGSTON,USA,30.4843855300001,-90.9185794109999,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://amgbatonrouge.com/,106,59,0,1,197.220.126.18,58,38,2.665512465373961,Yes
-10279737.9631,3533348.9156,3971,PHOENIX BEHAVIORAL HOSPITAL,2021 CROWLEY RAYNE HWY,RAYNE,LA,70578,GENERAL ACUTE CARE,16,ACADIA,USA,30.231554814,-92.34445729,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.centralcontrolmgmt.com/phoenixbehavioralhospital.html,134,16,1,0,205.214.20.232,102,82,0.6594289113622843,No
-10027742.7564,3556500.8763,3972,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BLVD,COVINGTON,LA,70435,GENERAL ACUTE CARE,172,ST. TAMMANY,USA,30.4110825710001,-90.080745833,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lakeviewregional.com,41,172,1,1,182.206.222.178,91,71,1.699464391985717,Yes
-9993119.9584,3540110.4555,3973,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,GENERAL ACUTE CARE,170,ST. TAMMANY,USA,30.284019974,-89.769723947,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.slidellmemorial.org,108,170,0,1,230.203.115.155,56,36,7.583333333333334,Yes
-9789534.077,5539239.3234,3974,AURORA BAYCARE MED CTR,"2845 GREENBRIER RD, PO BOX 8900",GREEN BAY,WI,54311,GENERAL ACUTE CARE,167,BROWN,USA,44.4749559040001,-87.940880858,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.aurorabaycare.com,103,167,0,1,71.185.226.178,109,89,1.585784623153642,Yes
-10072694.7292,3565908.4024,3975,NORTH OAKS REHABILITATION HOSPITAL,1900 S MORRISON BLVD,HAMMOND,LA,70403,REHABILITATION,27,TANGIPAHOA,USA,30.483937456,-90.484556275,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.northoaks.org,112,27,0,0,234.65.64.214,24,4,94.5,Yes
-10136889.3541,3562676.464,3976,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,11135 FLORIDA BLVD,BATON ROUGE,LA,70815,GENERAL ACUTE CARE,20,EAST BATON ROUGE,USA,30.4589144340001,-91.061226402,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obhbr.info/,54,20,0,0,50.227.84.165,42,22,1.115702479338843,Yes
-10377532.3246,3526252.3719,3977,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,302 W MCNEESE ST,LAKE CHARLES,LA,70605,PSYCHIATRIC,20,CALCASIEU,USA,30.1764601150001,-93.222958986,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obhlc.info/,67,20,0,1,93.74.60.226,146,126,0.5422020660115898,No
-10393753.3454,3533181.2593,3978,WEST CALCASIEU CAMERON HOSPITAL,701 CYPRESS ST,SULPHUR,LA,70663,GENERAL ACUTE CARE,79,CALCASIEU,USA,30.2302535540001,-93.368674895,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.wcch.com,45,79,1,1,89.230.98.82,100,80,1.277734375,Yes
-10435049.3907,3829450.4672,3979,BRENTWOOD HOSPITAL,1006 HIGHLAND AVE,SHREVEPORT,LA,71101,PSYCHIATRIC,160,CADDO,USA,32.5024746190001,-93.739643582,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.brentwoodbehavioral.com,86,160,0,0,238.32.137.142,32,12,47.77777777777778,Yes
